id1,id2,lat,lon,el
12822738010497,,43.658728,-122.244872,1188.72
12823249010497,,43.795479,-123.104075,274.32
12823446010497,,43.78876,-122.620371,762.0
12823863010497,,44.260269,-122.827865,335.28
12824054010497,,43.830832,-122.783924,457.2
12824233010497,,44.142745,-118.525706,1798.32
12824750010497,,44.183674,-118.377986,1432.56
12825265010497,,44.256683,-119.196513,1493.52
12825806010497,,44.281754,-118.834108,1981.2
12826511010497,,44.369856,-119.326778,1310.64
12827113010497,,44.544195,-119.362069,1615.44
12828567010497,,44.755344,-118.892034,1249.68
12829215010497,,44.727504,-118.411872,1676.4
12830404010497,,44.91484,-118.901244,1310.64
12830789010497,,44.922063,-118.390018,1737.36
12831967010497,,42.400006,-124.161682,1005.84
12832255010497,,42.506244,-124.379341,213.36
12832413010497,,42.504323,-124.056308,396.24
12832695010497,,42.558126,-124.204943,762.0
12833014010497,,42.597579,-123.897786,944.88
12833321010497,,42.65516,-124.397973,274.32
12833592010497,,42.690894,-124.230628,640.08
12833867010497,,42.706106,-123.778584,457.2
12834068010497,,42.801644,-124.385209,30.48
12839519010497,,44.373901,-121.721654,1127.76
12839718010497,,42.751935,-123.579767,640.08
12840133010497,,42.77453,-123.093433,883.92
12840334010497,,42.851874,-122.967618,883.92
12840799010497,,42.890493,-123.789264,762.0
12841023010497,,42.89101,-123.44189,518.16
12841199010497,,42.93313,-123.614957,701.04
12841513010497,,42.954648,-123.293744,274.32
12842052010497,,43.01875,-122.668644,944.88
12842415010497,,42.997007,-122.492874,1432.56
12843390010497,,43.089221,-123.63867,457.2
12843596010497,,43.064922,-123.489587,396.24
12843894010497,,43.096823,-123.16063,335.28
12844141010497,,43.142099,-122.96579,701.04
12844747010497,,43.144665,-122.428506,1493.52
12845028010497,,43.191916,-122.688002,1371.6
12845385010497,,43.189022,-122.151171,1554.48
12845801010497,,43.2358,-123.511794,213.36
12846121010497,,43.191666,-122.3566,1310.64
12847192010497,,43.34062,-123.031658,640.08
12847342010497,,43.341314,-122.698329,640.08
12847617010497,,43.325581,-122.540766,883.92
12848262010497,,43.338013,-122.231641,1249.68
12848575010497,,43.428555,-123.712307,457.2
12848919010497,,43.427955,-122.884606,701.04
12849435010497,,43.533845,-123.577953,152.4
12849643010497,,43.576159,-123.762174,335.28
12849865010497,,43.587552,-123.238577,396.24
12849977010497,,43.602591,-123.409244,335.28
12850224010497,,43.731846,-123.770801,274.32
12850425010497,,43.705786,-123.59467,213.36
12850810010497,,43.734016,-123.273881,274.32
12851017010497,,43.532726,-123.641047,335.28
12851747010497,,44.113558,-119.13544,1676.4
12852422010497,,44.101149,-118.794336,1798.32
12852697010497,,44.081398,-118.314987,1310.64
12853182010497,,43.064286,-124.34836,152.4
12853809010497,,43.191712,-123.84112,579.12
12854102010497,,43.225372,-124.004127,91.44
12854266010497,,43.242482,-124.250816,91.44
12854449010497,,43.355466,-123.866171,335.28
12854856010497,,43.488407,-124.239196,30.48
12855037010497,,43.522529,-123.900879,396.24
12855219010497,,43.534895,-124.043642,274.32
12857150010497,,44.622222,-118.197869,1615.44
12857689010497,,44.593273,-117.709837,1615.44
12857863010497,,44.758825,-118.060401,1920.24
12858174010497,,44.791997,-118.210122,1737.36
12858814010497,,44.984789,-117.554305,1493.52
12859506010497,,44.999831,-116.927711,1066.8
12860093010497,,44.564853,-123.578764,335.28
12860354010497,,44.712149,-123.444637,213.36
12860518010497,,44.903027,-122.335241,579.12
12860697010497,,44.91407,-122.130158,1066.8
12860873010497,,44.888816,-121.960003,1371.6
12861140010497,,44.955711,-122.473659,518.16
12861454010497,,44.963423,-122.140126,579.12
12861691010497,,45.06369,-121.99108,883.92
12862079010497,,45.113081,-122.515729,213.36
12862533010497,,45.154578,-122.333808,640.08
12862828010497,,45.155635,-121.84702,1371.6
12863121010497,,45.205078,-121.996056,1127.76
12863525010497,,45.258244,-122.544421,213.36
12863699010497,,45.300356,-122.191572,457.2
12863886010497,,45.355123,-121.845614,1310.64
12864156010497,,45.006735,-122.335932,883.92
12864405010497,,45.392382,-122.197173,335.28
12864567010497,,45.844832,-123.665883,335.28
12865283010497,,46.044553,-123.535617,518.16
12865913010497,,45.748419,-122.960283,152.4
12866129010497,,45.846534,-123.314539,335.28
12866340010497,,45.893141,-123.03802,518.16
12866747010497,,46.073983,-123.213188,152.4
12866959010497,,46.036924,-123.033905,274.32
12867169010497,,46.046408,-122.960094,213.36
12867345010497,,42.698822,-124.094604,701.04
12867797010497,,42.89071,-123.922736,701.04
12868201010497,,43.035438,-123.772459,822.96
12868790010497,,44.291649,-120.217694,1493.52
12869806010497,,42.058207,-123.959317,579.12
12870077010497,,42.060095,-124.094686,213.36
12870451010497,,42.169193,-124.304781,457.2
12871022010497,,42.230541,-124.160509,152.4
12871596010497,,42.310544,-124.329101,457.2
12874524010497,,43.899801,-119.45664,1737.36
12874752010497,,43.918888,-119.142897,1676.4
12875019010497,,43.953267,-118.802815,1676.4
12876232010497,,45.542716,-121.69192,518.16
12876446010497,,45.692736,-121.626749,396.24
12876666010497,,42.019403,-122.778593,1310.64
12876956010497,,42.062408,-122.518521,1493.52
12877154010497,,42.051172,-122.309183,1249.68
12877331010497,,42.148631,-122.983651,762.0
12877596010497,,42.153818,-123.187642,1127.76
12877788010497,,42.15851,-122.651684,701.04
12878014010497,,42.198351,-122.83784,1005.84
12878268010497,,42.179728,-122.34123,1310.64
12878457010497,,42.200508,-122.515414,1493.52
12878650010497,,42.304676,-123.043813,822.96
12878938010497,,42.326036,-122.689999,944.88
12879160010497,,42.395157,-122.528231,762.0
12879393010497,,42.353811,-122.367499,1493.52
12879994010497,,42.523958,-122.393933,1005.84
12880278010497,,42.600304,-123.053323,883.92
12880548010497,,42.693122,-122.923068,822.96
12880765010497,,42.691672,-122.591587,640.08
12880894010497,,42.672597,-122.427273,944.88
12881138010497,,42.697886,-122.362638,1127.76
12881519010497,,42.722792,-122.298957,1127.76
12881904010497,,42.82039,-122.766067,1066.8
12882085010497,,42.843861,-122.436096,944.88
12882386010497,,42.848003,-122.630211,1127.76
12882705010497,,42.892873,-122.295661,1493.52
12883700010497,,44.522065,-121.718836,1005.84
12885607010497,,42.064669,-123.653796,457.2
12885760010497,,42.132787,-123.495417,944.88
12886028010497,,42.106983,-123.298175,1737.36
12886468010497,,42.247132,-123.321197,883.92
12886681010497,,42.40217,-123.695405,822.96
12887007010497,,42.433059,-123.861454,762.0
12887260010497,,42.453991,-123.564522,640.08
12887576010497,,42.55248,-123.727279,1066.8
12887793010497,,42.59845,-123.388379,579.12
12888068010497,,42.592143,-123.578662,274.32
12888291010497,,42.596259,-123.5022,701.04
12888518010497,,42.646312,-123.267235,762.0
12888973010497,,42.046028,-122.015323,1493.52
12889162010497,,42.104597,-122.162901,1371.6
12890164010497,,43.879116,-123.295544,396.24
12890387010497,,43.922933,-121.933384,1615.44
12891256010497,,44.014661,-123.778133,152.4
12891518010497,,44.029248,-122.007202,1371.6
12891758010497,,44.024699,-123.635504,274.32
12891934010497,,44.028019,-122.14425,1188.72
12892256010497,,44.081782,-123.507569,274.32
12892463010497,,44.096881,-122.999309,335.28
12892602010497,,44.125453,-122.691188,457.2
12893005010497,,44.170782,-122.831802,274.32
12893215010497,,44.168423,-122.342431,579.12
12893538010497,,44.169111,-122.482669,335.28
12894452010497,,44.268469,-122.677714,762.0
12894598010497,,44.319538,-124.057812,335.28
12894850010497,,44.516703,-123.856362,152.4
12895014010497,,44.522758,-123.931702,213.36
12895268010497,,44.668525,-123.801254,91.44
12895527010497,,44.694506,-123.967639,91.44
12895738010497,,44.845442,-123.829576,396.24
12896007010497,,44.859432,-123.996087,91.44
12896207010497,,44.317882,-122.888001,457.2
12896607010497,,44.319917,-122.373894,640.08
12896790010497,,44.383332,-122.199558,701.04
12897870010497,,44.4484,-122.718288,274.32
12897998010497,,44.464667,-122.889794,335.28
12898092010497,,44.470161,-122.413629,518.16
12898326010497,,44.512464,-122.532377,762.0
12898776010497,,44.57007,-122.680057,274.32
12898925010497,,44.569829,-121.929432,1310.64
12899273010497,,44.662554,-122.621762,762.0
12899555010497,,44.637473,-122.43474,1005.84
12899794010497,,44.713576,-122.263685,822.96
12900087010497,,44.761387,-122.754521,213.36
12900602010497,,44.805872,-122.476278,457.2
12900747010497,,44.809992,-122.607557,396.24
12901250010497,,44.869039,-122.269666,822.96
12901608010497,,44.86271,-121.786241,1371.6
12901889010497,,44.981091,-122.65607,213.36
12902190010497,,45.055314,-119.282269,1371.6
12902456010497,,45.244722,-119.321104,1371.6
12902736010497,,45.501469,-121.911846,762.0
12903320010497,,44.723285,-123.625544,396.24
12903574010497,,44.861329,-123.512588,335.28
12903733010497,,44.908669,-123.65557,701.04
12903990010497,,44.810884,-123.366544,274.32
12904293010497,,45.142264,-123.869849,274.32
12904699010497,,45.356293,-123.591402,396.24
12904921010497,,45.501283,-123.591856,457.2
12905164010497,,45.552651,-123.799215,457.2
12905457010497,,45.54936,-123.440013,762.0
12905697010497,,45.695794,-123.80978,91.44
12905890010497,,45.655689,-123.660904,762.0
12906054010497,,45.724052,-123.482505,640.08
12906273010497,,45.055474,-119.095167,1371.6
12963766010497,,46.133592,-117.322602,1310.64
12964130010497,,47.269107,-120.297686,1493.52
12964449010497,,47.415896,-120.653763,1005.84
12964657010497,,47.400757,-120.495058,701.04
12965290010497,,47.581304,-120.339879,1188.72
12965572010497,,47.706577,-120.85476,1737.36
12965856010497,,47.699017,-120.704012,640.08
12966246010497,,47.750062,-120.699405,1005.84
12966841010497,,47.853193,-120.907818,822.96
12967289010497,,47.898369,-120.764744,944.88
12968351010497,,47.985914,-120.180144,518.16
12968477010497,,48.049559,-120.609262,1676.4
12968796010497,,48.048348,-120.762752,1432.56
12969073010497,,48.090915,-120.239314,1676.4
12970163010497,,48.396092,-120.825547,1188.72
12971094010497,,47.972407,-123.988879,822.96
12971572010497,,47.952513,-123.80213,640.08
12971869010497,,47.993162,-123.630651,944.88
12972431010497,,48.015223,-123.078792,579.12
12972844010497,,48.064703,-124.183677,213.36
12973145010497,,48.088567,-124.368685,152.4
12973613010497,,48.117823,-123.988711,335.28
12974382010497,,48.159956,-123.658671,152.4
12975042010497,,48.217139,-124.25757,91.44
12975573010497,,45.66632,-122.418009,152.4
12975724010497,,45.810634,-122.289024,396.24
12975907010497,,45.922886,-122.661796,30.48
12976065010497,,45.96419,-122.492773,396.24
12976628010497,,46.118207,-117.647398,1371.6
12976932010497,,46.07956,-122.692176,518.16
12977190010497,,46.141589,-122.527502,883.92
12977415010497,,46.211772,-123.082238,152.4
12977591010497,,46.249334,-122.711232,274.32
12977848010497,,46.270724,-122.394615,1066.8
12978066010497,,46.294024,-122.57105,762.0
12978314010497,,46.35084,-122.418594,701.04
12978919010497,,48.159036,-118.785264,1188.72
12979119010497,,48.206633,-118.631406,1066.8
12979334010497,,48.154886,-118.423462,1005.84
12979966010497,,48.355373,-118.62947,944.88
12980723010497,,48.529145,-118.663138,1066.8
12981004010497,,48.544536,-118.322555,1249.68
12981438010497,,48.69537,-118.686452,883.92
12981628010497,,48.669626,-118.495178,1432.56
12982397010497,,48.675659,-118.160104,1005.84
12982620010497,,48.816011,-118.534993,1066.8
12983687010497,,48.865926,-118.33423,1310.64
12984882010497,,46.834608,-123.725188,30.48
12985125010497,,46.846869,-123.188692,274.32
12985394010497,,46.882186,-123.382158,213.36
12985792010497,,47.043297,-123.235919,335.28
12986046010497,,47.04032,-123.451815,91.44
12986466010497,,47.034866,-123.162346,518.16
12986713010497,,47.079908,-123.082521,91.44
12986980010497,,46.250679,-123.22848,335.28
12987281010497,,46.354272,-123.449022,274.32
12987496010497,,46.111259,-118.025521,944.88
12987584010497,,48.57665,-122.673003,91.44
12987852010497,,48.629121,-121.957772,762.0
12988392010497,,48.654556,-121.052428,944.88
12988512010497,,48.689777,-120.872253,1066.8
12989194010497,,48.798702,-122.023137,822.96
12989549010497,,48.88035,-122.768284,30.48
12989732010497,,48.903874,-122.178325,457.2
12990405010497,,48.94941,-122.02542,762.0
12991172010497,,46.06123,-121.475904,1005.84
12991499010497,,46.083637,-121.127021,762.0
12991735010497,,46.376477,-121.144215,883.92
12992742010497,,46.355782,-121.343075,1310.64
12993100010497,,46.379145,-121.541104,1005.84
12993566010497,,46.392977,-121.021012,1249.68
12993736010497,,46.413329,-121.194622,1554.48
12994872010497,,46.532746,-121.028874,1249.68
12995357010497,,46.704393,-121.069857,1188.72
12995584010497,,46.72395,-121.243759,1432.56
12996220010497,,46.873222,-121.097298,1005.84
12996530010497,,46.901399,-121.273906,1066.8
12996941010497,,46.917706,-121.230908,1066.8
12997185010497,,47.072043,-121.306085,1188.72
12997595010497,,48.553295,-123.034071,91.44
12997799010497,,48.656399,-122.879034,152.4
12997981010497,,48.312054,-121.87017,518.16
12998273010497,,48.341906,-121.536454,152.4
12998890010497,,48.385349,-121.473832,1005.84
12999481010497,,48.456055,-121.722484,335.28
12999992010497,,48.5015,-121.590797,579.12
13000845010497,,48.603869,-121.798102,1005.84
13001314010497,,45.674212,-122.090178,762.0
13001583010497,,45.713024,-121.748103,213.36
13001742010497,,45.807759,-121.914399,335.28
13002451010497,,45.871825,-121.799237,944.88
13002903010497,,45.996482,-121.973796,944.88
13003271010497,,45.991344,-122.175147,640.08
13003592010497,,45.993225,-121.615513,1066.8
13004400010497,,46.146962,-122.013177,701.04
13004916010497,,46.169115,-121.726666,1066.8
13005723010497,,46.162791,-121.646235,1249.68
13006511010497,,46.344395,-121.68182,701.04
13006851010497,,46.340557,-121.896464,1127.76
13007959010497,,47.964564,-122.001872,152.4
13008009010497,,48.00035,-121.835833,579.12
13008271010497,,47.956503,-121.634557,822.96
13010748010497,,48.292443,-121.709636,213.36
13011721010497,,47.794073,-117.136986,701.04
13011914010497,,47.995073,-117.430872,1066.8
13012140010497,,48.040245,-117.348188,701.04
13012290010497,,47.853473,-118.017533,762.0
13012518010497,,47.896638,-117.721808,822.96
13012698010497,,48.03197,-118.076207,1432.56
13012881010497,,48.052451,-118.235857,457.2
13013076010497,,48.03728,-117.727566,762.0
13013299010497,,48.073964,-117.884149,822.96
13013511010497,,48.138074,-117.580443,822.96
13013656010497,,48.196061,-118.087864,1005.84
13013990010497,,48.364582,-117.747244,1005.84
13014268010497,,48.436261,-117.579078,1066.8
13014563010497,,48.516886,-118.136131,579.12
13014915010497,,48.580823,-117.569115,1188.72
13015137010497,,48.630784,-117.610821,1554.48
13015400010497,,48.685493,-117.800633,1371.6
13015755010497,,48.831405,-118.173496,396.24
13015935010497,,48.886315,-118.027176,1310.64
13016117010497,,48.885457,-117.645203,1127.76
13016651010497,,46.809203,-122.303654,396.24
13017118010497,,46.936953,-122.672152,152.4
13017773010497,,46.745021,-122.491347,701.04
13018838010497,,47.325616,-123.316656,91.44
13019045010497,,47.356383,-123.468618,640.08
13019610010497,,47.47817,-123.329278,457.2
13020020010497,,47.504435,-123.246873,640.08
13020452010497,,47.544998,-123.178824,1127.76
13020784010497,,48.275846,-120.099681,883.92
13020972010497,,48.244445,-119.906604,1066.8
13021186010497,,48.317687,-119.7433,640.08
13021754010497,,48.377166,-120.296493,762.0
13022083010497,,48.364254,-118.998847,1127.76
13022253010497,,48.309501,-118.863456,1005.84
13022606010497,,48.422354,-119.929974,1432.56
13022840010497,,48.416495,-120.112213,1005.84
13023123010497,,48.469104,-119.732284,1371.6
13023777010497,,48.452841,-118.8514,1005.84
13024015010497,,48.554544,-120.288755,1066.8
13024252010497,,48.494187,-119.036072,1066.8
13024455010497,,48.580786,-120.514188,1188.72
13024732010497,,48.568742,-119.922225,1371.6
13025184010497,,48.624192,-120.145093,1005.84
13025401010497,,48.616364,-119.758257,1188.72
13025678010497,,48.598839,-119.250221,1371.6
13025974010497,,48.635086,-118.877675,1066.8
13026974010497,,48.771645,-120.130638,1066.8
13027182010497,,48.719065,-119.979798,1798.32
13028303010497,,48.795069,-119.234536,1310.64
13030125010497,,48.984889,-118.931403,1005.84
13030620010497,,46.446283,-123.810528,213.36
13031154010497,,46.4385,-123.872664,30.48
13031419010497,,46.686432,-123.667024,30.48
13031643010497,,46.633593,-123.526168,213.36
13031964010497,,46.786591,-123.883647,30.48
13032268010497,,48.092851,-117.204391,701.04
13032521010497,,48.216898,-117.361641,883.92
13032836010497,,48.375648,-117.413693,1066.8
13033279010497,,48.393188,-117.070582,944.88
13033855010497,,48.5213,-117.400965,822.96
13034498010497,,48.610483,-117.246033,1005.84
13035304010497,,48.723133,-117.450883,762.0
13035592010497,,48.761311,-117.226906,1310.64
13035945010497,,48.71202,-117.069789,1127.76
13036367010497,,48.88032,-117.096792,1432.56
13036910010497,,48.911085,-117.273733,1127.76
13037293010497,,46.763542,-122.108998,457.2
13037626010497,,46.832749,-121.958278,1127.76
13038078010497,,46.863361,-121.975923,822.96
13038581010497,,46.987388,-121.986561,640.08
13039127010497,,47.022984,-121.670416,1371.6
13039940010497,,47.102145,-122.176806,274.32
13041320010497,,47.130778,-123.971132,152.4
13041599010497,,47.136682,-123.587454,30.48
13041805010497,,47.274594,-124.026632,91.44
13042065010497,,47.314512,-123.651568,213.36
13042595010497,,47.428285,-124.018545,91.44
13042861010497,,47.445761,-124.227,30.48
13043157010497,,47.528855,-123.529233,883.92
13043465010497,,47.617977,-124.243522,152.4
13045077010497,,47.674261,-123.026531,335.28
13045763010497,,47.742271,-124.109538,396.24
13046245010497,,47.822346,-123.961547,883.92
13046576010497,,47.812878,-123.387213,1188.72
13047360010497,,47.867482,-124.474704,152.4
13048967010497,,47.210577,-121.319915,1127.76
13049193010497,,47.277356,-121.863515,701.04
13049455010497,,47.31165,-121.525163,822.96
13049707010497,,47.330711,-121.720378,1066.8
13050083010497,,47.446333,-121.901012,701.04
13050884010497,,47.664568,-121.586655,579.12
13051447010497,,47.679464,-121.788617,335.28
13052503010497,,47.423484,-122.787608,91.44
13052893010497,,47.582172,-122.808077,213.36
13053113010497,,47.719741,-122.664263,91.44
13053391010497,,47.773638,-122.513775,91.44
13053565010497,,46.912626,-120.945496,1127.76
13053798010497,,47.012199,-121.088733,1188.72
13054170010497,,47.052798,-120.766258,944.88
13054437010497,,47.228077,-120.811266,640.08
13054497010497,,47.23786,-120.654501,1127.76
13054791010497,,47.228013,-121.006941,762.0
13054971010497,,47.340697,-121.184704,1310.64
13055193010497,,47.373336,-121.36727,883.92
13055470010497,,47.411934,-121.00164,1737.36
13055730010497,,47.35545,-120.785729,1310.64
13055977010497,,47.513332,-121.215134,1188.72
13056147010497,,45.73385,-121.429528,640.08
13056786010497,,45.839354,-121.623995,701.04
13057557010497,,45.874416,-121.428228,579.12
13057728010497,,45.88248,-120.933295,579.12
13058072010497,,45.949419,-120.751752,1005.84
13058934010497,,46.392998,-123.27437,396.24
13059124010497,,46.391039,-122.78626,91.44
13059631010497,,46.437753,-122.422525,518.16
13059840010497,,46.443016,-122.57354,274.32
13060417010497,,46.484304,-121.744966,1310.64
13061167010497,,46.534873,-123.307104,213.36
13061460010497,,46.591569,-122.961826,152.4
13061713010497,,46.637348,-122.284813,640.08
13062498010497,,46.682675,-121.925649,1188.72
13062886010497,,46.635497,-121.744258,1005.84
13063479010497,,46.689195,-123.167072,91.44
13063950010497,,39.931059,-123.309422,944.88
13078384010497,,39.925738,-123.935056,213.36
13079709010497,,38.600101,-122.479992,518.16
13080040010497,,39.367631,-121.028685,822.96
13088462010497,,37.948746,-122.69255,152.4
13088635010497,,37.968151,-122.574518,152.4
13091142010497,,38.822382,-123.438799,213.36
13091409010497,,38.869761,-123.585866,274.32
13091605010497,,38.870152,-123.157377,274.32
13091745010497,,38.90262,-123.513825,396.24
13091919010497,,38.898013,-123.315367,518.16
13092144010497,,38.987279,-123.47571,335.28
13092295010497,,39.036552,-123.327995,518.16
13092552010497,,39.175197,-123.473174,213.36
13092791010497,,39.168888,-123.635459,152.4
13092984010497,,39.211677,-123.345485,457.2
13093262010497,,39.140642,-123.633297,335.28
13093564010497,,39.380511,-123.589047,274.32
13093898010497,,39.478776,-123.527264,457.2
13094126010497,,39.493526,-123.677487,274.32
13094354010497,,39.498291,-123.229932,579.12
13094573010497,,39.652744,-123.688387,335.28
13095372010497,,39.819518,-123.710986,579.12
13095740010497,,39.850357,-123.125309,944.88
13096430010497,,41.468737,-123.691516,1127.76
13096787010497,,41.541751,-123.861049,762.0
13097194010497,,41.585499,-124.058511,91.44
13097450010497,,41.629789,-123.74159,1432.56
13097693010497,,41.742015,-124.064059,213.36
13098018010497,,41.718075,-123.894833,274.32
13098401010497,,41.794676,-123.736565,1249.68
13098721010497,,41.802271,-123.985188,335.28
13099220010497,,41.94127,-123.792148,762.0
13099527010497,,41.911176,-123.633129,1249.68
13100282010497,,38.614326,-120.499075,1310.64
13102162010497,,38.935253,-120.832929,701.04
13102334010497,,38.887441,-120.716459,1066.8
13108059010497,,38.421901,-120.671889,701.04
13109268010497,,39.56424,-121.196732,822.96
13109835010497,,39.658425,-121.357566,822.96
13110187010497,,39.706061,-121.229552,1188.72
13110796010497,,39.854387,-121.537482,640.08
13111024010497,,39.956283,-121.694144,1005.84
13111255010497,,40.001234,-121.565701,1188.72
13113133010497,,38.455858,-120.438708,1127.76
13116753010497,,37.806121,-119.929433,1188.72
13120235010497,,38.30211,-120.002391,1432.56
13122407010497,,39.389028,-121.178936,944.88
13122782010497,,41.440171,-123.52121,883.92
13123033010497,,41.474657,-123.352037,1005.84
13124054010497,,41.600828,-123.54999,883.92
13125319010497,,41.635151,-123.227606,1676.4
13125843010497,,41.641971,-123.403388,701.04
13126236010497,,41.687017,-123.078268,701.04
13126992010497,,41.696467,-122.278277,1554.48
13127341010497,,41.739121,-123.607639,701.04
13127884010497,,41.780575,-123.271488,762.0
13128182010497,,41.280314,-122.180905,1798.32
13128372010497,,41.794844,-123.409591,579.12
13128734010497,,41.825187,-122.937363,944.88
13128922010497,,41.849358,-123.102233,1066.8
13129964010497,,41.86804,-122.30769,1432.56
13130188010497,,41.937597,-122.154052,1310.64
13130460010497,,41.969959,-123.448968,1127.76
13130810010497,,41.942716,-123.270918,1371.6
13131147010497,,41.99116,-122.983513,1371.6
13131635010497,,38.541,-123.085186,152.4
13131836010497,,38.560472,-123.229152,335.28
13132222010497,,38.574829,-122.928004,335.28
13132427010497,,38.705932,-123.276802,274.32
13132924010497,,39.915966,-122.825688,1493.52
13133530010497,,40.1775,-121.561279,1249.68
13134080010497,,40.278836,-121.772319,944.88
13134485010497,,39.980663,-123.290075,1005.84
13134649010497,,40.158559,-123.32088,822.96
13135122010497,,40.173266,-123.144343,1493.52
13135368010497,,40.354505,-123.490503,1005.84
13135611010497,,40.311843,-123.324995,1371.6
13136015010497,,40.514123,-123.532271,1127.76
13136484010497,,40.695653,-122.786348,883.92
13136672010497,,40.730324,-122.947434,640.08
13137018010497,,40.898655,-122.624755,944.88
13137282010497,,40.942462,-123.447871,1249.68
13137560010497,,40.941598,-122.671746,944.88
13140813010497,,37.456314,-122.34045,457.2
13144571010497,,37.045049,-122.122644,396.24
13144891010497,,37.072348,-121.841028,579.12
13145076010497,,37.137085,-122.270628,152.4
13145374010497,,37.190293,-122.126664,396.24
13145594010497,,40.405594,-122.866228,1066.8
13146773010497,,40.893468,-122.301587,1554.48
13149707010497,,40.820474,-121.684525,1310.64
13150517010497,,41.099937,-122.355383,640.08
13150722010497,,41.074867,-121.859623,1005.84
13151005010497,,41.152799,-121.69692,1554.48
13151428010497,,39.509985,-121.032391,944.88
13152000010497,,39.578998,-120.87969,1310.64
13153871010497,,41.137791,-123.285066,1493.52
13154277010497,,41.199861,-123.007659,1981.2
13154560010497,,41.234376,-122.228255,1188.72
13154904010497,,41.237207,-121.888033,1188.72
13155153010497,,41.295155,-123.207625,1066.8
13155439010497,,41.339519,-122.878184,1310.64
13156857010497,,39.057324,-120.677653,701.04
13157138010497,,39.102666,-120.833245,1066.8
13158340010497,,39.228119,-120.694749,1066.8
13160308010497,,39.767043,-120.591699,1371.6
13160855010497,,39.864062,-120.825366,1554.48
13161096010497,,39.868378,-121.258285,1554.48
13161358010497,,39.891586,-120.934876,1798.32
13161617010497,,39.847168,-120.783391,1615.44
13163128010497,,40.00008,-121.088705,1249.68
13163606010497,,40.038563,-120.763456,1188.72
13163870010497,,40.045732,-120.956416,1310.64
13164129010497,,40.082235,-120.641114,1554.48
13164929010497,,40.147678,-121.137141,1493.52
13165359010497,,40.196562,-120.834851,1615.44
13165962010497,,40.233734,-120.622897,1981.2
13171717010497,,37.187888,-119.294252,1371.6
13173913010497,,40.134767,-123.777942,274.32
13174135010497,,40.212558,-124.252176,518.16
13174389010497,,40.26121,-123.979003,701.04
13174664010497,,40.33839,-123.730514,579.12
13174936010497,,40.449573,-124.136261,518.16
13175046010497,,40.609895,-123.865871,396.24
13175287010497,,40.751923,-123.72785,640.08
13175614010497,,40.785875,-123.893211,152.4
13175784010497,,40.807268,-123.593,640.08
13176298010497,,40.937563,-123.776654,944.88
13176798010497,,40.997215,-123.603477,518.16
13177096010497,,41.052561,-124.092025,152.4
13177442010497,,41.103562,-123.792589,457.2
13177635010497,,41.115646,-123.943885,518.16
13178200010497,,41.141928,-123.627384,822.96
13178499010497,,41.246558,-123.990893,396.24
13178848010497,,41.224594,-123.835568,701.04
13179160010497,,41.296914,-123.670791,762.0
13179494010497,,41.25179,-123.495589,822.96
13179846010497,,41.404344,-123.824036,822.96
13185504010497,,40.339566,-120.820642,1676.4
