id1,id2,lat,lon,el
48204083010497,44975233020004,47.357585,-120.9278,1249.68
48204083010497,44975236020004,47.357585,-120.9278,1249.68
48204084010497,44973741020004,47.714223,-121.198471,579.12
48204084010497,44973742020004,47.714223,-121.198471,579.12
48204088010497,44994848020004,45.791316,-122.089636,822.96
48204088010497,44994849020004,45.791316,-122.089636,822.96
48204088010497,44994850020004,45.791316,-122.089636,822.96
48204089010497,44995664020004,46.026917,-121.938877,944.88
48204089010497,44995665020004,46.026917,-121.938877,944.88
48204089010497,44995666020004,46.026917,-121.938877,944.88
48204089010497,44995667020004,46.026917,-121.938877,944.88
48204091010497,44884785020004,43.482901,-122.884267,1066.8
48204092010497,44914157020004,43.821278,-123.090528,457.2
48204097010497,44869376020004,45.353232,-122.189135,457.2
48204100010497,44701889020004,39.673039,-121.196597,1188.72
48204100010497,44701890020004,39.673039,-121.196597,1188.72
48204113010497,44963652020004,45.833445,-122.253054,640.08
48204113010497,44963653020004,45.833445,-122.253054,640.08
48204113010497,44963654020004,45.833445,-122.253054,640.08
48204114010497,45009253020004,45.599309,-122.411087,91.44
48204114010497,45009255020004,45.599309,-122.411087,91.44
48204115010497,44964423020004,46.100349,-122.487618,640.08
48204115010497,44964424020004,46.100349,-122.487618,640.08
48204115010497,44964425020004,46.100349,-122.487618,640.08
48204115010497,44964426020004,46.100349,-122.487618,640.08
48204122010497,44969559020004,47.152849,-123.924705,91.44
48204122010497,44969562020004,47.152849,-123.924705,91.44
48204128010497,44772641020004,41.984165,-122.741655,1127.76
48204132010497,44896560020004,42.647821,-123.048581,579.12
48204132010497,44896562020004,42.647821,-123.048581,579.12
48204134010497,44987964020004,48.05681,-117.156994,883.92
48204135010497,44990068020004,48.894516,-117.442077,1615.44
48204137010497,44971366020004,47.721294,-122.796852,91.44
48204137010497,44971369020004,47.721294,-122.796852,91.44
48204147010497,44920231020004,45.056699,-123.514379,152.4
48204153010497,44987377020004,46.493704,-123.817815,91.44
48204157010497,177593629020004,47.768366,-123.881116,213.36
48204172010497,44752906020004,40.151476,-121.209439,1493.52
48204172010497,44752907020004,40.151476,-121.209439,1493.52
48204186010497,44979431020004,46.685178,-121.750521,1188.72
48204186010497,44979433020004,46.685178,-121.750521,1188.72
48204188010497,44979033020004,46.658684,-122.07177,1005.84
48204188010497,44979034020004,46.658684,-122.07177,1005.84
48204188010497,44979035020004,46.658684,-122.07177,1005.84
48204201010497,44996069020004,46.143361,-121.832488,1005.84
48204201010497,44996070020004,46.143361,-121.832488,1005.84
48204201010497,44996071020004,46.143361,-121.832488,1005.84
48204205010497,44958301020004,47.445706,-120.423227,883.92
48204205010497,44958303020004,47.445706,-120.423227,883.92
48204206010497,44988681020004,48.558081,-117.206484,1127.76
48204206010497,44988683020004,48.558081,-117.206484,1127.76
48204207010497,44988911020004,48.568871,-117.405113,1005.84
48204223010497,44974371020004,47.063767,-121.092698,1615.44
48204223010497,44974373020004,47.063767,-121.092698,1615.44
48204224010497,44975483020004,47.373965,-121.154883,1127.76
48204229010497,44987665020004,46.705415,-123.48554,213.36
48204252010497,45022252020004,48.332679,-121.667049,579.12
48204259010497,44963131020004,48.11603,-124.187328,274.32
48204259010497,44963134020004,48.11603,-124.187328,274.32
48204303010497,44926787020004,45.334746,-116.748886,1676.4
48204377010497,44989566020004,48.759835,-117.065832,1066.8
48204381010497,44987169020004,48.978777,-119.2662,1188.72
48204381010497,44987172020004,48.978777,-119.2662,1188.72
48204401010497,44968875020004,46.888215,-123.523559,91.44
48204401010497,44968877020004,46.888215,-123.523559,91.44
48204413010497,45008036020004,46.58666,-121.020876,1310.64
48204421010497,45000982020004,48.045499,-117.876425,762.0
48204422010497,45000892020004,48.056382,-118.023728,1066.8
48204433010497,44975818020004,45.736303,-121.211966,457.2
48204443010497,45000291020004,47.747975,-117.139315,762.0
48204443010497,45000292020004,47.747975,-117.139315,762.0
48204447010497,177593860020004,48.529724,-120.443837,1676.4
48204447010497,177593862020004,48.529724,-120.443837,1676.4
48204479010497,45021840020004,47.478827,-121.865162,396.24
48204518010497,44967141020004,48.66119,-118.277494,883.92
48204519010497,44968066020004,48.980472,-118.357258,1188.72
48204519010497,44968068020004,48.980472,-118.357258,1188.72
48204522010497,44964734020004,46.149699,-122.332996,640.08
48204522010497,44964735020004,46.149699,-122.332996,640.08
48204522010497,44964736020004,46.149699,-122.332996,640.08
48204522010497,44964737020004,46.149699,-122.332996,640.08
48204530010497,44981634020004,48.285557,-119.87168,1066.8
48204530010497,44981637020004,48.285557,-119.87168,1066.8
48204532010497,44982527020004,48.443301,-119.88911,1493.52
48204532010497,44982529020004,48.443301,-119.88911,1493.52
48204548010497,44723590020004,39.987105,-123.580392,579.12
48204548010497,44723591020004,39.987105,-123.580392,579.12
48204562010497,44979985020004,47.328227,-123.464491,335.28
48204563010497,44962463020004,48.013746,-123.38181,822.96
48204563010497,44962464020004,48.013746,-123.38181,822.96
48204563010497,44962465020004,48.013746,-123.38181,822.96
48204571010497,44723456020004,39.978359,-123.892079,274.32
48204581010497,44887939020004,44.24503,-118.785045,1676.4
48204592010497,44925884020004,45.747989,-117.944545,1188.72
48204593010497,44958812020004,47.722496,-120.656054,518.16
48204611010497,45002049020004,48.538262,-117.94518,518.16
48204630010497,45334471020004,47.286435,-123.239668,152.4
48204630010497,45334473020004,47.286435,-123.239668,152.4
48204633010497,45021209020004,46.880119,-123.166314,335.28
48204633010497,45021211020004,46.880119,-123.166314,335.28
48204637010497,177594088020004,47.984131,-123.761035,1066.8
48204639010497,44916368020004,44.617378,-122.549482,944.88
48204639010497,44916370020004,44.617378,-122.549482,944.88
48204640010497,44914873020004,44.318878,-122.684687,579.12
48204643010497,44930472020004,45.745945,-123.323102,274.32
48204646010497,45000531020004,47.944922,-117.280737,701.04
48204653010497,44965518020004,48.216973,-118.780031,1127.76
48204657010497,44961601020004,48.39561,-120.964506,1493.52
48204658010497,44927519020004,45.626498,-116.581828,1737.36
48204658010497,44927520020004,45.626498,-116.581828,1737.36
48204658010497,44927521020004,45.626498,-116.581828,1737.36
48204658010497,44927522020004,45.626498,-116.581828,1737.36
48204678010497,44943186020004,41.043749,-122.287434,822.96
48204678010497,44943187020004,41.043749,-122.287434,822.96
48204678010497,44943188020004,41.043749,-122.287434,822.96
48204679010497,45018581020004,44.507965,-122.688424,457.2
48204679010497,45018583020004,44.507965,-122.688424,457.2
48204686010497,44998062020004,47.962507,-121.947858,152.4
48204692010497,44876557020004,42.849531,-124.410548,579.12
48204702010497,45021321020004,47.174192,-123.590044,152.4
48204702010497,45021323020004,47.174192,-123.590044,152.4
48204743010497,44749196020004,39.196439,-120.826835,1066.8
48204748010497,44924982020004,45.292308,-117.725413,1432.56
48204755010497,44960270020004,47.919223,-120.513318,640.08
48204802010497,44984400020004,48.719458,-120.141456,762.0
48204802010497,44984402020004,48.719458,-120.141456,762.0
48204804010497,44912592020004,44.132068,-122.961193,396.24
48204809010497,44909102020004,43.637699,-122.689338,944.88
48204809010497,44909103020004,43.637699,-122.689338,944.88
48204811010497,44917023020004,44.691238,-122.074426,640.08
